Annee;Serie;Code_Station;Id_Operation;Code_PMFM;Libelle_PMFM;Valeur
2 017;Campagne CGFS;V0424;28;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;16.261375
2 017;Campagne CGFS;V0425;29;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;15.959732
2 017;Campagne CGFS;V0427;30;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;16.663568
2 017;Campagne CGFS;V0428;31;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;16.764116
2 017;Campagne CGFS;V0429;32;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;16.47923
2 017;Campagne CGFS;V0430;33;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;15.97649
2 017;Campagne CGFS;V0431;34;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;15.6
2 017;Campagne CGFS;V0434;35;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;14.9
2 017;Campagne CGFS;V0435;36;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;15.1
2 017;Campagne CGFS;V0436;37;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;15.2
2 017;Campagne CGFS;V0437;38;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;14.9
2 017;Campagne CGFS;V0438;39;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;15.97649
2 017;Campagne CGFS;V0441;40;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;17.8
2 017;Campagne CGFS;V0442;41;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;17.3
2 017;Campagne CGFS;V0443;42;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;14.3
2 017;Campagne CGFS;V0444;43;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;14.0
2 017;Campagne CGFS;V0446;44;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;16.4
2 017;Campagne CGFS;V0447;45;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;15.6
2 017;Campagne CGFS;V0448;46;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;16.831148
2 017;Campagne CGFS;V0449;47;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;15.9
2 017;Campagne CGFS;V0450;48;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;15.8
2 017;Campagne CGFS;V0452;49;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;17.98745
2 017;Campagne CGFS;V0453;50;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;17.853386
2 017;Campagne CGFS;V0454;51;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;17.367405
2 017;Campagne CGFS;V0455;52;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;17.451195
2 017;Campagne CGFS;V0456;53;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;17.283613
2 017;Campagne CGFS;V0459;54;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;17.9
2 017;Campagne CGFS;V0460;55;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;18.087997
2 017;Campagne CGFS;V0461;56;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;15.993248
2 017;Campagne CGFS;V0462;57;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;17.015486
2 017;Campagne CGFS;V0463;58;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;18.205303
2 017;Campagne CGFS;V0464;59;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;19.126993
2 017;Campagne CGFS;V0465;60;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;18.641012
2 017;Campagne CGFS;V0466;61;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;17.518227
2 017;Campagne CGFS;V0467;62;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;17.31713
2 017;Campagne CGFS;V0468;63;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;17.48471
2 017;Campagne CGFS;V0471;64;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;15.2
2 017;Campagne CGFS;V0472;65;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;13.9
2 017;Campagne CGFS;V0473;66;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;15.6
2 017;Campagne CGFS;V0474;67;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;16.278133
2 017;Campagne CGFS;V0475;68;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;14.5
2 017;Campagne CGFS;V0477;69;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;15.8
2 017;Campagne CGFS;V0478;70;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;15.4
2 017;Campagne CGFS;V0479;71;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;16.0
2 018;Campagne CGFS;W0398;1;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;0.0
2 018;Campagne CGFS;W0399;2;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;0.0
2 018;Campagne CGFS;W0400;3;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;0.0
2 018;Campagne CGFS;W0401;4;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;0.0
2 018;Campagne CGFS;W0402;5;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;0.0
2 018;Campagne CGFS;W0403;6;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;0.0
2 018;Campagne CGFS;W0404;7;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;20.287878
2 018;Campagne CGFS;W0405;8;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;19.681196
2 018;Campagne CGFS;W0406;9;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;19.737894
2 018;Campagne CGFS;W0407;10;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;19.942373
2 018;Campagne CGFS;W0408;11;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;19.960169
2 018;Campagne CGFS;W0409;12;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;19.20678
2 018;Campagne CGFS;W0410;13;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;18.804937
2 018;Campagne CGFS;W0411;14;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;19.71356
2 018;Campagne CGFS;W0412;15;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;19.918644
2 018;Campagne CGFS;W0413;16;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;20.041739
2 018;Campagne CGFS;W0414;17;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;19.845379
2 018;Campagne CGFS;W0415;18;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;19.748913
2 018;Campagne CGFS;W0416;19;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;19.424658
2 018;Campagne CGFS;W0417;20;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;20.234615
2 018;Campagne CGFS;W0418;21;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;19.638794
2 018;Campagne CGFS;W0420;22;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;0.0
2 018;Campagne CGFS;W0421;23;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;19.84125
2 018;Campagne CGFS;W0422;24;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;19.802856
2 018;Campagne CGFS;W0423;25;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;19.996939
2 018;Campagne CGFS;W0424;26;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;19.617796
2 018;Campagne CGFS;W0425;27;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;18.970667
2 018;Campagne CGFS;W0426;28;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;19.184376
2 018;Campagne CGFS;W0427;29;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;19.214474
2 018;Campagne CGFS;W0428;30;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;19.86
2 018;Campagne CGFS;W0429;31;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;19.034483
2 018;Campagne CGFS;W0430;32;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;19.250587
2 018;Campagne CGFS;W0431;33;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;18.751328
2 018;Campagne CGFS;W0433;34;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;18.470476
2 018;Campagne CGFS;W0434;35;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;18.415272
2 018;Campagne CGFS;W0435;36;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;18.509302
2 018;Campagne CGFS;W0436;37;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;17.312
2 018;Campagne CGFS;W0437;38;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;17.125862
2 018;Campagne CGFS;W0438;39;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;19.675861
2 018;Campagne CGFS;W0439;40;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;19.857779
2 018;Campagne CGFS;W0440;41;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;17.21
2 018;Campagne CGFS;W0441;42;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;18.624077
2 018;Campagne CGFS;W0442;43;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;19.324667
2 018;Campagne CGFS;W0443;44;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;18.348276
2 018;Campagne CGFS;W0445;45;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;19.771751
2 018;Campagne CGFS;W0446;46;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;17.67044
2 018;Campagne CGFS;W0448;47;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;18.963291
2 018;Campagne CGFS;W0449;48;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;19.432917
2 019;Campagne CGFS;X0359;48;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;17.31072
2 019;Campagne CGFS;X0360;49;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;16.20906
2 019;Campagne CGFS;X0361;50;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;17.93379
2 019;Campagne CGFS;X0362;51;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;18.05118
2 019;Campagne CGFS;X0363;52;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;17.78028
2 019;Campagne CGFS;X0364;53;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;17.07594
2 019;Campagne CGFS;X0365;54;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;17.8164
2 019;Campagne CGFS;X0366;55;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;16.66056
2 019;Campagne CGFS;X0367;56;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;18.01506
2 019;Campagne CGFS;X0368;57;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;15.68532
2 019;Campagne CGFS;X0369;58;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;15.60405
2 019;Campagne CGFS;X0370;59;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;16.33548
2 019;Campagne CGFS;X0371;60;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;18.0
2 019;Campagne CGFS;X0372;61;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;16.4
2 019;Campagne CGFS;X0373;62;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;17.653
2 019;Campagne CGFS;X0374;63;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;17.039
2 019;Campagne CGFS;X0375;64;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;16.768
2 019;Campagne CGFS;X0377;65;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;15.0
2 019;Campagne CGFS;X0378;66;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;13.4
2 019;Campagne CGFS;X0379;67;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;13.2
2 019;Campagne CGFS;X0380;68;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;15.25
2 019;Campagne CGFS;X0381;69;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;15.0
2 019;Campagne CGFS;X0382;70;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;14.3
2 019;Campagne CGFS;X0383;71;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;14.5
2 019;Campagne CGFS;X0384;72;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;14.31
2 019;Campagne CGFS;X0386;73;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;14.1
2 019;Campagne CGFS;X0387;74;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;16.2
2 019;Campagne CGFS;X0388;75;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;13.9
2 019;Campagne CGFS;X0390;76;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;15.3
2 019;Campagne CGFS;X0392;77;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;15.4
2 019;Campagne CGFS;X0394;78;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;14.89
2 019;Campagne CGFS;X0395;79;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;15.25
2 019;Campagne CGFS;X0397;80;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;16.57
2 019;Campagne CGFS;X0398;81;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;16.29
2 019;Campagne CGFS;X0399;82;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;16.58
2 019;Campagne CGFS;X0400;83;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;16.76
2 019;Campagne CGFS;X0401;84;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;15.75
2 019;Campagne CGFS;X0402;85;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;16.71
2 019;Campagne CGFS;X0403;86;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;15.92
2 019;Campagne CGFS;X0404;87;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;15.14
2 019;Campagne CGFS;X0406;88;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;15.6
2 019;Campagne CGFS;X0407;89;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;13.8
2 019;Campagne CGFS;X0408;90;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;16.3
2 019;Campagne CGFS;X0409;91;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;16.35
2 019;Campagne CGFS;X0410;92;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;16.0
2 019;Campagne CGFS;X0412;93;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;17.05
2 019;Campagne CGFS;X0413;94;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;17.85
2 019;Campagne CGFS;X0414;95;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;17.39
2 019;Campagne CGFS;X0415;96;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;17.29
2 019;Campagne CGFS;X0416;97;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;17.91
2 019;Campagne CGFS;X0417;98;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;13.8
2 019;Campagne CGFS;X0418;99;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;14.0
2 019;Campagne CGFS;X0419;100;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;16.67
2 019;Campagne CGFS;X0421;101;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;13.48
2 019;Campagne CGFS;X0422;102;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;13.6
2 019;Campagne CGFS;X0423;103;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;14.1
2 019;Campagne CGFS;X0424;104;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;15.14
2 019;Campagne CGFS;X0425;105;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;15.4
2 019;Campagne CGFS;X0426;106;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;15.1
2 019;Campagne CGFS;X0427;107;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;14.7
2 019;Campagne CGFS;X0428;108;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;13.6
2 019;Campagne CGFS;X0429;109;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;16.1
2 019;Campagne CGFS;X0430;110;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;15.9
2 019;Campagne CGFS;X0431;111;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;14.89068
2 019;Campagne CGFS;X0432;112;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;15.1074
2 019;Campagne CGFS;X0433;113;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;13.3
2 019;Campagne CGFS;X0434;114;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;15.5
2 019;Campagne CGFS;X0435;115;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;16.4
2 019;Campagne CGFS;X0436;116;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;15.6
2 019;Campagne CGFS;X0437;117;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;14.92
2 019;Campagne CGFS;X0439;118;828;Ouverture Horizontale aux pointes d'ailes - opération - totale - Instrument de bord;15.45
